イベントID	step	区分	イベント名	強度_0to1	対象	主な影響方向	発生源	関連国	日本社会状態	若者への入力文
OE048	48	組織判断	企業・組織の採用育成判断	0.53	若者・現役世代	採用不安↑ 若手育成経路↓	組織運営LLM	日本	未来通信システム株式会社: 新卒は厳選維持、中途は監査・安保・顧客折衝を厚く / 北関東精密加工株式会社: 新卒最小枠維持。中途は保全/自動化/品質に絞り慎重増 / 関東広域ロジスティクス株式会社: 新卒は現場統括候補を維持。中途は保守/配車増、外注は変動弁	未来通信システム株式会社: 選別不安が増え、統制/説明力の学習が重視される / 北関東精密加工株式会社: SNS不安で離職懸念。目的説明+面談で安心感を補い定着を図る / 関東広域ロジスティクス株式会社: 不安増で志望揺れ。安定志向強まり、現場統括志望は減りやすい 現役側には 未来通信システム株式会社: 炎上対応・監査対応が増え、慢性負荷と再学習圧が上がる / 北関東精密加工株式会社: 不安拡散で疲労増。自動化で負荷低減も、職替え不安が残る / 関東広域ロジスティクス株式会社: 不安疲労で離職懸念。現場は説明負荷増、転換研修の需要が増す
PL047_01	48	政策探索	施策棚卸しボード（終了条件・費用・対象外理由）週次公開	0.50	注意層全体＋対象外反発予備軍＋勤労中間層	制度信頼↑ 財政不安↓ 公平感↑ SNS不安増幅↓ 政策疲労↓	LLM政策探索/通常政策のみ	日本	副作用圧100と政策疲労71が突出。対象外不満と不信がSNS不安で増幅。	制度が増減するだけで、いつ終わるかも費用も見えず将来が怖い。
PL047_02	48	政策探索	一回完結の救済ナビ（自己診断→必要書類→窓口/電話同内容）	0.60	境界層・対象外反発予備軍・デジタル弱者（非正規/小規模企業含む）	手続き疲れ↓ 対象外反発↓ 公平感↑ 政策疲労↓ 制度信頼↑	LLM政策探索/通常政策のみ	日本	副作用圧100と政策疲労71が突出。対象外不満と不信がSNS不安で増幅。	対象外と言われても次の道が分からず、調べ続けるほど不安が増える。
WE047	48	世界イベント	間接衝突拡大	0.72	全体	地政学リスク↑ SNS不安↑	国家LLMリスク段階	イスラエル	ステップ48: SNS不安増幅が91.0。高リスク国: ウクライナ(限定戦争)、北朝鮮(間接衝突)、ロシア(間接衝突)、イスラエル(間接衝突)。日本の緩衝政策余力は16.6。	イスラエルの間接衝突化により、SNS上の不安と将来予見性の低下が強まる。
WE048	48	世界イベント	地政学SNS不安拡散の高止まり	0.94	全体	不安↑ 怒り↑ 逃避行動↑ 慢性負荷↑	SNS不安増幅	ウクライナ(限定戦争)、北朝鮮(間接衝突)、ロシア(間接衝突)、イスラエル(間接衝突)	ステップ48: SNS不安増幅が91.0。高リスク国: ウクライナ(限定戦争)、北朝鮮(間接衝突)、ロシア(間接衝突)、イスラエル(間接衝突)。日本の緩衝政策余力は16.6。	危機情報がSNSで増幅し、不安と怒りが日常会話に入り込む。 新しい事件というより、高い不安が続いて疲労感を生む。
WE049	48	制度制約	財政制約による支援遅れの高止まり	1.00	全体	制度信頼↓ 裏切られ感↑ 慢性負荷↑	日本社会状態	日本	ステップ48: SNS不安増幅が91.0。高リスク国: ウクライナ(限定戦争)、北朝鮮(間接衝突)、ロシア(間接衝突)、イスラエル(間接衝突)。日本の緩衝政策余力は16.6。	財政圧力により若者支援や生活支援が遅れ、制度への失望が出やすい。 新しい事件というより、高い不安が続いて疲労感を生む。
FB060	49	社会反応	生活防衛シフト	0.30	全体	生活コスト不安↑ 子ども意向↓	若者・現役行動フィードバック	日本国内	政策疲労68.4、公平感欠損56.4、情報過敏23.3	家計防衛が優先され、将来投資や子どもを迎える判断が後回しになる。
FB060	49	社会反応	生活防衛シフト	0.30	全体	生活コスト不安↑ 子ども意向↓	若者・現役行動フィードバック	日本国内	政策疲労68.4、公平感欠損56.4、情報過敏23.3	家計防衛が優先され、将来投資や子どもを迎える判断が後回しになる。
OE049	49	組織判断	企業・組織の採用育成判断	0.49	若者・現役世代	採用不安↑ 若手育成経路↓	組織運営LLM	日本	北関東精密加工株式会社: 新卒最小枠維持。中途は設備保全/品質/自動化に絞る / 未来通信システム株式会社: 新卒は絞り維持、中途は安保・監査・対外対応を増やす / 首都圏業務支援株式会社: 新卒は最小維持。炎上対応・監査・対外折衝の中途を増やす	北関東精密加工株式会社: 採用枠は狭いが、技能の見える化で成長筋は明確になる / 未来通信システム株式会社: 採用競争は厳化、対外説明・統制運用スキルが評価されやすい / 首都圏業務支援株式会社: 新卒枠が細り不安増。AI監督スキルは早期に身につく 現役側には 北関東精密加工株式会社: 配置転換と自動化で負荷は下がるが再学習圧力が増す / 未来通信システム株式会社: 統制運用と顧客対応の負荷増、再配置と再学習が常態化 / 首都圏業務支援株式会社: 炎上・監査需要で負荷増。職務転換と再学習が必須化
PL048_01	49	政策探索	告知面の縮小（週次ダイジェスト1本＋緊急のみ即時）	0.60	注意層全体＋勤労中間層＋情報弱者	政策疲労↓ SNS不安増幅↓ 情報過多↓ 制度信頼↑	LLM政策探索/通常政策のみ	日本	副作用圧が最大で政策疲労と公平感欠損が固定化。新規追加より整理と導線最適化が必要。	何が本当に必要な情報か分からず、通知が来るだけで不安になる。
PL048_02	49	政策探索	自治体の手続き代行・同席支援の通常補助（紙/電話優先枠連動）	0.55	境界層＋対象外反発予備軍＋デジタル弱者（非正規/小規模事業者含む）	手続き疲れ↓ 対象外反発↓ 公平感↑ 政策疲労↓ 制度信頼↑	LLM政策探索/通常政策のみ	日本	副作用圧が最大で政策疲労と公平感欠損が固定化。新規追加より整理と導線最適化が必要。	オンライン前提の制度だと、困ったときに詰んで置き去りにされる感じがする。
FB061	50	社会反応	生活防衛シフト	0.59	全体	生活コスト不安↑ 子ども意向↓	若者・現役行動フィードバック	日本国内	政策疲労61.5、公平感欠損54.9、生活防衛36.9	家計防衛が優先され、将来投資や子どもを迎える判断が後回しになる。
FB061	50	社会反応	生活防衛シフト	0.59	全体	生活コスト不安↑ 子ども意向↓	若者・現役行動フィードバック	日本国内	政策疲労61.5、公平感欠損54.9、生活防衛36.9	家計防衛が優先され、将来投資や子どもを迎える判断が後回しになる。
OE050	50	組織判断	企業・組織の採用育成判断	0.47	若者・現役世代	育成経路↑ 地域接続↑	組織運営LLM	日本	首都圏業務支援株式会社: 新卒は最小維持。炎上/監査/対外折衝の中途を優先 / 関東広域ロジスティクス株式会社: 新卒は統括候補を厳選維持。中途は保守/配車/IT優先、外注は抑制 / 北関東精密加工株式会社: 新卒最小枠維持。中途は自動化・品質・営業に限定	首都圏業務支援株式会社: 若手は安心提供スキルが伸びるが、選別と負荷が増える / 関東広域ロジスティクス株式会社: 不安が強まり志望敬遠も。見える育成と技能証明で安心を補強 / 北関東精密加工株式会社: 採用枠の小ささが不安化。透明な技能基準で定着を支援 現役側には 首都圏業務支援株式会社: 現場は炎上対応が増え疲弊。AI監督・説明責任の再学習圧力 / 関東広域ロジスティクス株式会社: 現場は安全/監視負担増。転換研修で職務不安を緩和し離職抑制 / 北関東精密加工株式会社: 配置転換と自動化対応で負荷増。説明会で不信を抑制
PL049_01	50	政策探索	週次ダイジェストの緊急基準・訂正ログ固定表示	0.52	注意層全体＋勤労中間層＋情報弱者	政策疲労↓ SNS不安増幅↓ 制度信頼↑ 財政不安↓	LLM政策探索/通常政策のみ	日本	政策疲労と副作用が極大化。SNS不安増幅下で『隠蔽/強制』誤解が再燃しやすい。	何が緊急で何が後回しなのか基準が見えず、都合よく変えている気がする。
PL049_02	50	政策探索	自治体同席支援に混雑上限・予約分散・公平説明を標準同梱	0.58	境界層＋対象外反発予備軍＋デジタル弱者（非正規/小規模事業者含む）	手続き疲れ↓ 対象外反発↓ 公平感↑ 政策疲労↓ 制度信頼↑	LLM政策探索/通常政策のみ	日本	政策疲労と副作用が極大化。SNS不安増幅下で『隠蔽/強制』誤解が再燃しやすい。	助けが必要な人ほど並ばされ、結局つながらないなら意味がないと思う。
WE050	50	世界イベント	AI雇用不安増幅の悪化	0.81	全体	希望経路↓ 自己効力感↓	雇用不確実性	ウクライナ(限定戦争)、北朝鮮(間接衝突)、ロシア(間接衝突)、イスラエル(間接衝突)	ステップ50: SNS不安増幅が89.8。高リスク国: ウクライナ(限定戦争)、北朝鮮(間接衝突)、ロシア(間接衝突)、イスラエル(間接衝突)。日本の緩衝政策余力は18.4。	AIと景気の不確実性により、努力が報われる経路が見えにくくなる。 直近で悪化しており、前よりも日常の判断に入り込みやすい。
FB062	51	社会反応	生活防衛シフト	0.47	全体	生活コスト不安↑ 子ども意向↓	若者・現役行動フィードバック	日本国内	政策疲労62.5、公平感欠損55.2、生活防衛30.2	家計防衛が優先され、将来投資や子どもを迎える判断が後回しになる。
FB062	51	社会反応	生活防衛シフト	0.47	全体	生活コスト不安↑ 子ども意向↓	若者・現役行動フィードバック	日本国内	政策疲労62.5、公平感欠損55.2、生活防衛30.2	家計防衛が優先され、将来投資や子どもを迎える判断が後回しになる。
OE051	51	組織判断	企業・組織の採用育成判断	0.45	若者・現役世代	育成経路↑ 地域接続↑	組織運営LLM	日本	北関東精密加工株式会社: 新卒は最小枠維持。中途は保全・自動化・品質に絞る / 首都圏業務支援株式会社: 新卒は最小維持。危機広報/監査対応の中途増 / 関東広域ロジスティクス株式会社: 新卒は統括候補を絞り維持。中途は保守/配車/セキュリティ優先	北関東精密加工株式会社: 採用枠は狭いが、基準明確化で不安を抑え技能目標が見える / 首都圏業務支援株式会社: 入口が狭まり不安増。AI監督スキルで早期評価が進む / 関東広域ロジスティクス株式会社: 安定志向が強まり応募は減るが、統括志望は増える 現役側には 北関東精密加工株式会社: 再配置と技能認定で負担増。雇用維持で急激な不安は抑制 / 首都圏業務支援株式会社: クレーム/説明責任負荷増。監査・対外折衝へ再配置圧 / 関東広域ロジスティクス株式会社: 再配置と監視業務増で負荷上昇。技能転換の格差が拡大
